id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,not_compliant,status,inactive_loans,bad_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none
11214721,13126874,18325,18325,18325, 36 months,14.98,635.07,C,C3,Inventory management associate,3 years,MORTGAGE,84440,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11214721,,credit_card,Credit card refinancing,925xx,CA,12.21,0,20040401T000000,2,,,16,0,18046,51.1,26,w,0,0,19620.2,19620.2,18325,1295.18,0,0,0,20140801T000000,16444.8,,20140801T000000,0,,1,0,Fully Paid,1,0,4,4,0.6,1,1,1,0,9.02515,20170101T000000,1,1,1
10082709,11933985,15000,15000,15000, 60 months,16.24,366.69,C,C5,Project Manager,10+ years,MORTGAGE,50000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10082709,,debt_consolidation,Debt consolidation,786xx,TX,18.97,0,19961001T000000,2,,,27,0,27285,26.9,43,f,0,0,16265.1,16265.1,15000,1265.15,0,0,0,20140901T000000,6065.01,,20140901T000000,0,,1,0,Fully Paid,1,0,11,4,1,1,1,1,0,8.80056,20190101T000000,1,1,1
11216213,13128389,12000,12000,12000, 60 months,19.22,312.75,D,D4,Police Officer,2 years,RENT,52000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11216213,,debt_consolidation,Debt consolidation,115xx,NY,19.73,0,20081101T000000,2,,,11,0,7039,71.8,15,f,0,0,12941.4,12941.4,12000,941.38,0,0,0,20140701T000000,11690.4,,20140801T000000,0,,1,0,Fully Paid,1,0,3,3,0.8,1,1,1,0,7.21731,20190101T000000,1,1,1
10110236,10567473,8800,8800,8800, 36 months,18.25,319.25,D,D3,Patient Care Technician,< 1 year,RENT,26000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10110236,,debt_consolidation,Debt consolidation,577xx,SD,28.07,0,20050901T000000,0,,,15,0,10023,76.5,24,f,0,0,8934.75,8934.75,8800,134.75,0,0,0,20140201T000000,8934.8,,20140201T000000,0,,1,0,Fully Paid,1,0,1,3,0.6,1,1,1,1,14.7346,20170101T000000,1,1,1
11246262,13158431,10000,10000,10000, 36 months,11.99,332.1,B,B3,Juvenile Probation Officer,4 years,RENT,40000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11246262,,debt_consolidation,Debt consolidation,840xx,UT,29.79,1,20001001T000000,1,14,,13,0,15476,45.3,26,w,0,0,10892,10892,10000,891.95,0,0,0,20141201T000000,7903.05,,20150201T000000,0,,1,0,Fully Paid,1,0,5,5,0.6,0,1,1,0,9.963,20170101T000000,0,1,1
11236283,13148461,8400,8400,8400, 36 months,13.98,287.02,C,C1,Business Lending Admin.,8 years,MORTGAGE,52000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11236283,,debt_consolidation,Debt consolidation,191xx,PA,17.98,0,19971001T000000,2,,108,13,1,15695,51,30,f,0,0,8778.12,8778.12,8400,378.12,0,0,0,20140601T000000,7917.06,,20140601T000000,0,71,1,0,Fully Paid,1,0,9,4,0.2,1,0,1,0,6.62354,20170101T000000,1,0,0
11246220,13158386,7000,7000,7000, 36 months,12.85,235.36,B,B4,Customer Service Manager,10+ years,MORTGAGE,46200,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11246220,,debt_consolidation,Debt consolidation,795xx,TX,30.05,0,19990901T000000,2,63,,12,0,6835,43,28,f,0,0,7550.53,7550.53,7000,550.53,0,0,0,20141001T000000,5903.01,,20141001T000000,0,46,1,0,Fully Paid,1,0,11,5,0.8,1,1,1,0,6.11325,20170101T000000,0,1,0
11296084,13208257,21000,21000,21000, 60 months,16.99,521.8,D,D1,Pharmaceutical sales,2 years,RENT,91800,Source Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11296084,,medical,Medical expenses,907xx,CA,8.04,0,19930801T000000,0,,,14,0,12187,23.9,26,f,0,0,21297.3,21297.3,21000,297.32,0,0,0,20140301T000000,21297.8,,20140201T000000,0,,1,0,Fully Paid,1,0,3,3,0.2,1,1,1,0,6.82092,20190201T000000,1,1,1
11306058,13218217,28775,28775,28775, 60 months,20.5,770.39,E,E1,Teacher,10+ years,MORTGAGE,60000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11306058,  Borrower added on 01/27/14 > Would like to replace windows and remodel bathrooms....<br>,home_improvement,Home improvement,917xx,CA,13.72,0,19970801T000000,2,,77,14,2,16542,78.4,26,w,0,0,33020.7,33020.7,28775,4245.68,0,0,0,20141101T000000,26857.6,,20141001T000000,0,,1,0,Fully Paid,1,0,11,2,0.2,1,0,1,0,15.4078,20190101T000000,1,0,1
11336139,13248311,6000,6000,6000, 36 months,13.53,203.7,B,B5,Acct Mgr,3 years,RENT,57500,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11336139,,debt_consolidation,Debt consolidation,786xx,TX,23.61,2,20020201T000000,1,1,,12,0,5188,31.6,38,w,0,0,6273.1,6273.1,5999.99,273.11,0,0,0,20140901T000000,150.9,,20150201T000000,0,21,1,0,Fully Paid,1,0,4,5,1,0,1,1,0,4.25113,20170101T000000,0,1,0
11276067,13188237,3600,3600,3600, 36 months,8.9,114.32,A,A5,ANALYST,5 years,MORTGAGE,70000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11276067,,debt_consolidation,Debt consolidation,925xx,CA,4.01,0,19960201T000000,0,28,,6,0,3135,8.3,25,w,0,0,3678.15,3678.15,3600,78.15,0,0,0,20140501T000000,3449.51,,20150201T000000,0,,1,0,Fully Paid,1,0,6,6,1,1,1,1,0,1.95977,20170101T000000,0,1,1
11306135,13218295,21000,21000,21000, 36 months,10.99,687.42,B,B2,Principal Infrastructure Architect,6 years,MORTGAGE,129000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11306135,,debt_consolidation,Debt consolidation,800xx,CO,22.86,0,19991001T000000,0,36,,13,0,16139,57.8,38,w,0,0,21192.3,21192.3,21000,192.33,0,0,0,20140301T000000,21192.3,,20140201T000000,0,,1,0,Fully Paid,1,0,7,5,0.4,1,1,1,0,6.3946,20170101T000000,0,1,1
11306015,13218173,13150,13150,13150, 60 months,20.5,352.07,E,E1,supervisor,10+ years,RENT,48000,Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11306015,,debt_consolidation,Debt consolidation,930xx,CA,21.58,0,20020301T000000,0,,,14,0,14093,58.2,28,f,0,0,2112.42,2112.42,797.95,1314.47,0,0,0,20140801T000000,352.07,,20141201T000000,0,,1,0,Charged Off,1,1,11,2,0.2,1,1,1,0,8.80175,20190101T000000,1,1,1
11285981,13198155,4000,4000,4000, 36 months,8.9,127.02,A,A5,Library Specialist,5 years,RENT,33000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11285981,,credit_card,Credit card refinancing,920xx,CA,12.04,0,19970801T000000,0,,,8,0,5499,45.1,20,w,0,0,4167.07,4167.07,4000,167.07,0,0,0,20140801T000000,3531.97,,20140801T000000,0,,1,0,Fully Paid,1,0,6,6,1,1,1,1,0,4.61891,20170101T000000,1,1,1
11276071,13188241,20000,20000,19950, 60 months,16.24,488.92,C,C5,IT Manager,10+ years,RENT,62000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11276071,,debt_consolidation,Debt consolidation,166xx,PA,17.89,0,20030101T000000,1,,,11,0,6244,56.8,27,f,0,0,20538.4,20487,20000,538.38,0,0,0,20140401T000000,20049.5,,20150201T000000,0,,1,0,Fully Paid,1,0,11,4,1,1,1,1,0,9.46297,20190101T000000,1,1,1
11285748,13197921,11975,11975,11950, 36 months,16.24,422.43,C,C5,Teachers Aide,10+ years,MORTGAGE,30000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11285748,,debt_consolidation,Debt consolidation,544xx,WI,8.88,0,19950901T000000,1,80,,7,0,15725,64.7,18,f,0,0,12601.9,12575.6,11975,626.92,0,0,0,20140601T000000,11334.6,,20150201T000000,0,,1,0,Fully Paid,1,0,11,4,1,1,1,1,0,16.8972,20170101T000000,0,1,1
11336110,13248282,7000,7000,7000, 36 months,16.24,246.93,C,C5,Driver,10+ years,MORTGAGE,87000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11336110,,debt_consolidation,Debt consolidation,967xx,HI,14.88,0,19990401T000000,2,,53,7,1,4977,63,52,w,0,0,7094.74,7094.74,7000,94.74,0,0,0,20140201T000000,7094.74,,20150101T000000,0,50,1,0,Fully Paid,1,0,11,4,1,1,0,1,0,3.40593,20170101T000000,1,0,0
11235991,13148167,21625,21625,21625, 36 months,14.98,749.43,C,C3,electrician,4 years,MORTGAGE,85000,Source Verified,20140101T000000,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11235991,,debt_consolidation,Debt consolidation,932xx,CA,25.3,0,20050901T000000,0,26,114,14,1,11629,61.9,19,w,17617.3,17617.3,5995.44,5995.44,4007.67,1987.77,0,0,0,20141001T000000,749.43,20150401T000000,20150201T000000,0,,1,0,Default,1,1,5,4,0.6,1,0,1,0,10.5802,20170101T000000,0,0,1
11256049,13168224,13000,13000,12900, 60 months,13.53,299.33,B,B5,credit risk analyst,8 years,MORTGAGE,60000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11256049,  Borrower added on 01/28/14 > The loan will be used to pay off credit card debt. Promotional rate is expiring and I'd like to lock in a better interest rate to term it out.<br>,credit_card,Credit card refinancing,980xx,WA,13.86,0,20010601T000000,0,,,11,0,22028,74.9,36,f,0,0,13291.4,13189.2,13000,291.43,0,0,0,20140301T000000,12992.1,,20140301T000000,0,,1,0,Fully Paid,1,0,9,5,1,1,1,1,0,5.9866,20190101T000000,1,1,1
11216173,13128350,30375,30375,30375, 36 months,20.5,1136.6,E,E1,REGIONAL MANAGER,10+ years,RENT,92600,Source Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11216173,,debt_consolidation,Debt consolidation,398xx,GA,14.08,0,19991101T000000,3,,,12,0,35636,55.5,27,w,0,0,6819.6,6819.6,3868.1,2951.5,0,0,0,20140801T000000,1136.6,,20140701T000000,0,,1,0,Charged Off,1,1,11,2,0.2,1,1,1,0,14.7292,20170101T000000,1,1,1
11265994,13178174,24000,24000,23825, 36 months,11.99,797.03,B,B3,truck driver,8 years,MORTGAGE,75000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11265994,,debt_consolidation,Debt consolidation,953xx,CA,22.86,0,19910801T000000,1,,,21,0,28582,56.8,46,f,0,0,24240,24063.2,24000,239.98,0,0,0,20140201T000000,24244.6,,20140201T000000,0,,1,0,Fully Paid,1,0,9,5,0.6,1,1,1,0,12.7525,20170101T000000,1,1,1
11236064,13148239,10000,10000,10000, 36 months,13.98,341.68,C,C1,waiter,3 years,RENT,50000,Verified,20140201T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11236064,  Borrower added on 01/27/14 > l want to vacation to china<br>,vacation,Vacation,201xx,VA,27.96,0,20010501T000000,2,,,13,0,6321,42.7,16,f,0,0,1708.4,1708.4,1152.44,555.96,0,0,0,20140701T000000,341.68,,20141201T000000,0,,1,0,Charged Off,1,1,4,4,0.2,1,1,1,0,8.20032,20170201T000000,1,1,1
11235994,13148170,25000,25000,24975, 60 months,18.25,638.25,D,D3,RN Manager,1 year,MORTGAGE,74400,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11235994,  Borrower added on 01/27/14 > Consolidate loans car repair<br>,other,Other,532xx,WI,9.98,0,19890301T000000,1,,,10,0,5573,34.4,40,f,0,0,28275.5,28247.2,25000,3275.47,0,0,0,20141101T000000,23169.5,,20141101T000000,0,,1,0,Fully Paid,1,0,2,3,0.6,1,1,1,0,10.2944,20190101T000000,1,1,1
10634708,12506854,13000,13000,12950, 36 months,7.62,405.1,A,A3,Multi- store manager,4 years,MORTGAGE,85000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10634708,,debt_consolidation,Debt consolidation,606xx,IL,9.35,0,20001001T000000,1,,16,9,1,6637,37.1,25,f,0,0,13534.4,13482.3,13000,534.38,0,0,0,20140901T000000,11103.8,,20150201T000000,0,,1,0,Fully Paid,1,0,5,6,0.6,1,0,1,0,5.71906,20170101T000000,1,0,1
11216083,13128258,8000,8000,8000, 36 months,13.53,271.6,B,B5,Sales Acct.Manager,< 1 year,MORTGAGE,85000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11216083,,credit_card,Credit card refinancing,305xx,GA,18.2,0,19870501T000000,4,24,,20,0,32960,47.2,31,w,0,0,8663.03,8663.03,8000,663.03,0,0,0,20141001T000000,6761.83,,20141001T000000,0,,1,0,Fully Paid,1,0,1,5,1,1,1,1,1,3.83435,20170101T000000,0,1,1
11005089,12917247,24000,24000,24000, 60 months,14.98,570.71,C,C3,Tech support,7 years,MORTGAGE,85000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11005089,  Borrower added on 01/28/14 > Consolidation if debt.<br>,debt_consolidation,Debt consolidation,132xx,NY,21.86,0,20011101T000000,1,,,13,0,35436,59.5,20,f,0,0,25177.9,25177.9,24000,1177.93,0,0,0,20140601T000000,23465.8,,20150101T000000,0,,1,0,Fully Paid,1,0,8,4,0.6,1,1,1,0,8.05708,20190101T000000,1,1,1
10095806,11947870,8800,8800,8800, 36 months,10.99,288.06,B,B2,Controller,< 1 year,MORTGAGE,55000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10095806,,debt_consolidation,Debt consolidation,633xx,MO,19.79,0,20020801T000000,0,,,9,0,22759,92.5,17,f,0,0,9390.56,9390.56,8800,590.56,0,0,0,20141001T000000,7374.14,,20141001T000000,0,,1,0,Fully Paid,1,0,1,5,0.4,1,1,1,1,6.28495,20170101T000000,1,1,1
11256070,13168245,25200,25200,25200, 60 months,19.97,667.23,D,D5,lead,10+ years,MORTGAGE,60000,Source Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11256070,,debt_consolidation,Debt consolidation,863xx,AZ,11.68,0,20040701T000000,1,44,,6,0,7634,69.4,23,w,0,0,4003.38,4003.38,1550.42,2452.96,0,0,0,20140801T000000,667.23,,20141201T000000,1,,1,0,Charged Off,1,1,11,3,1,1,1,0,0,13.3446,20190101T000000,0,1,1
11216002,13128176,16000,16000,16000, 36 months,17.57,575,D,D2,Area Scout ,2 years,RENT,85000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11216002,,other,Other,920xx,CA,15.72,0,19970801T000000,0,36,72,11,1,11566,100.6,24,f,0,0,17922.5,17922.5,16000,1922.53,0,0,0,20141101T000000,13322.5,,20150201T000000,0,45,1,0,Fully Paid,1,0,3,3,0.4,1,0,1,0,8.11765,20170101T000000,0,0,0
11256131,13168306,20000,20000,19950, 36 months,12.85,672.44,B,B4,Demand Planning Manager,2 years,RENT,130000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11256131,  Borrower added on 01/28/14 > This loan will be use for debt consolidation of major and small credit cards as well as personal loan with family member. Portion of the loan will go towards a family vacation. I am very responsible with good credit standing and have a very stable job. Budget at 800 a month<br>,debt_consolidation,Debt consolidation,950xx,CA,9.42,0,19940501T000000,1,54,,8,0,9385,76.3,42,f,0,0,21746.3,21692,20000,1746.35,0,0,0,20141101T000000,16366.8,,20150201T000000,0,54,1,0,Fully Paid,1,0,3,5,0.8,1,1,1,0,6.20714,20170101T000000,0,1,0
11216126,13128302,9950,9950,9925, 36 months,15.61,347.9,C,C4,ICS/Buyer,10+ years,MORTGAGE,62000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11216126,,debt_consolidation,Debt consolidation,921xx,CA,23.95,0,19860201T000000,0,56,56,11,1,11141,59.6,38,f,0,0,10646.8,10620.1,9950,696.81,0,0,0,20141001T000000,1711.51,,20141101T000000,0,56,1,0,Fully Paid,1,0,11,4,0.8,1,0,1,0,6.73355,20170101T000000,0,0,0
11235850,13148026,13000,13000,13000, 60 months,12.85,294.8,B,B4,Logistics Coordinator,10+ years,RENT,80000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11235850,,debt_consolidation,Debt consolidation,953xx,CA,9.96,0,19921101T000000,0,47,,9,0,9321,35,32,w,0,0,13546.8,13546.8,13000,546.77,0,0,0,20140601T000000,12662.4,,20140901T000000,0,47,1,0,Fully Paid,1,0,11,5,0.8,1,1,1,0,4.422,20190101T000000,0,1,0
11335864,13248031,18000,18000,17975, 60 months,21.48,491.84,E,E2,Senior Account Manager,7 years,MORTGAGE,90000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11335864,  Borrower added on 01/27/14 > This loan will be used as for making home improvements.<br>,other,Other,070xx,NJ,4.03,0,20020701T000000,1,,49,2,2,8758,46.3,11,f,0,0,20189.7,20161.7,18000,2189.7,0,0,0,20140901T000000,17238.7,,20140901T000000,0,,1,0,Fully Paid,1,0,8,2,0.4,1,0,1,0,6.55787,20190101T000000,1,0,1
11335879,13248046,4800,4800,4800, 36 months,16.24,169.33,C,C5,Engineer,3 years,MORTGAGE,68000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11335879,,debt_consolidation,Debt consolidation,123xx,NY,26.77,0,20071001T000000,2,,,16,0,26255,82.3,35,f,0,0,5168.19,5168.19,4800,368.19,0,0,0,20140801T000000,4321.54,,20140801T000000,0,,1,0,Fully Paid,1,0,4,4,1,1,1,1,0,2.98818,20170101T000000,1,1,1
11335873,13248040,15325,15325,15325, 60 months,19.22,399.4,D,D4,rib pinner,9 years,MORTGAGE,100000,Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11335873,,debt_consolidation,Debt consolidation,260xx,WV,24.4,0,19990301T000000,1,,,11,0,12830,57.3,29,f,0,0,2795.8,2795.8,1130.8,1665,0,0,0,20140901T000000,399.4,,20150101T000000,0,,1,0,Charged Off,1,1,10,3,0.8,1,1,1,0,4.7928,20190101T000000,1,1,1
11335832,13247999,35000,35000,35000, 60 months,21.48,956.35,E,E2,Resolutions & Receiverships Specialist,5 years,MORTGAGE,130000,Verified,20140201T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11335832,,major_purchase,Major purchase,752xx,TX,12.02,0,19950401T000000,4,,,14,0,14836,21.8,17,f,0,0,36861.7,36861.7,35000,1861.69,0,0,0,20140501T000000,34949,,20140501T000000,0,,1,0,Fully Paid,1,0,6,2,0.4,1,1,1,0,8.82785,20190201T000000,1,1,1
11295810,13207980,35000,35000,35000, 60 months,20.5,937.06,E,E1,Vice President ,< 1 year,MORTGAGE,122000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11295810,,debt_consolidation,Debt consolidation,088xx,NJ,17.05,0,19951001T000000,0,,,15,0,56106,64.9,36,f,0,0,41347.2,41347.2,35000,6347.23,0,0,0,20150201T000000,0.01,,20150201T000000,0,,1,0,Fully Paid,1,0,1,2,0.2,1,1,1,1,9.21698,20190101T000000,1,1,1
11315885,13228060,12000,12000,12000, 36 months,14.98,415.87,C,C3,Sr. Systems Administrator,2 years,MORTGAGE,113000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11315885,,debt_consolidation,Debt consolidation,027xx,MA,12.96,0,20020301T000000,1,79,,12,0,5767,88.7,18,w,0,0,13103,13103,12000,1103.04,0,0,0,20141001T000000,10192,,20150201T000000,0,80,1,0,Fully Paid,1,0,3,4,0.6,1,1,1,0,4.41632,20170101T000000,0,1,0
11305844,13218003,17000,17000,17000, 36 months,12.85,571.57,B,B4,,n/a,RENT,65000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11305844,,debt_consolidation,Debt consolidation,956xx,CA,14.09,0,19990401T000000,1,,30,11,1,6217,40,43,w,0,0,18484.4,18484.4,17000,1484.4,0,0,0,20141101T000000,13911.8,,20150201T000000,0,26,1,0,Fully Paid,1,0,0,5,0.8,1,0,1,1,10.5521,20170101T000000,1,0,0
11305953,13218110,35000,35000,34925, 60 months,16.24,855.61,C,C5,Education Supervisor,10+ years,MORTGAGE,93000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11305953,,debt_consolidation,Debt consolidation,319xx,GA,9.15,0,19931201T000000,0,36,,11,0,5731,14.8,27,f,0,0,38204.6,38122.8,35000,3204.64,0,0,0,20140901T000000,33071,,20140901T000000,0,36,1,0,Fully Paid,1,0,11,4,1,1,1,1,0,11.0401,20190101T000000,0,1,0
11265907,13178087,10000,10000,10000, 36 months,13.53,339.5,B,B5,Painter,7 years,RENT,51149,Source Verified,20140101T000000,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11265907,,major_purchase,Major purchase,954xx,CA,18.3,1,20051201T000000,1,16,,12,0,5088,22,18,w,8112.78,8112.78,2716,2716,1887.22,828.78,0,0,0,20141001T000000,339.5,20150401T000000,20150201T000000,0,16,1,0,Default,1,1,8,5,1,0,1,1,0,7.96497,20170101T000000,0,1,0
11285766,13197940,15000,15000,14950, 60 months,19.22,390.93,D,D4,,n/a,OWN,55056,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11285766,,debt_consolidation,Debt consolidation,070xx,NJ,26.35,0,19820901T000000,0,51,55,9,6,9399,71.7,36,f,0,0,17658.5,17599.7,15000,2658.51,0,0,0,20150101T000000,13749.2,,20150101T000000,0,51,1,0,Fully Paid,1,0,0,3,0.8,1,0,1,1,8.52071,20190101T000000,0,0,0
11285845,13198018,9600,9600,9600, 36 months,24.5,379.17,F,F3,crayovac technician,3 years,OWN,32000,Not Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11285845,,debt_consolidation,Debt consolidation,922xx,CA,7.88,1,20000101T000000,1,21,,5,0,4254,85.1,6,f,0,0,1742.6,1742.6,183.17,196,0,1363.43,13.6343,20140301T000000,379.17,,20140801T000000,0,28,1,0,Charged Off,1,1,4,1,0.6,0,1,1,0,14.2189,20170101T000000,0,1,0
11255970,13168144,12000,12000,11950, 60 months,19.97,317.73,D,D5,Office Manager,7 years,MORTGAGE,65000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11255970,,credit_card,Credit card refinancing,085xx,NJ,14.01,1,20021101T000000,2,3,,18,0,8020,62.7,25,f,0,0,12978.5,12924.5,12000,978.53,0,0,0,20140701T000000,11707.6,,20141001T000000,0,4,1,0,Fully Paid,1,0,8,3,1,0,1,1,0,5.86578,20190101T000000,0,1,0
11245893,7012697,12000,12000,12000, 36 months,11.99,398.52,B,B3,Accounting Manager,7 years,MORTGAGE,62400,Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11245893,,debt_consolidation,Debt consolidation,334xx,FL,34.81,0,19960901T000000,1,,,27,0,10366,20.7,37,w,0,0,2789.64,2789.64,2009.78,779.86,0,0,0,20140901T000000,398.52,,20150201T000000,0,,1,0,Charged Off,1,1,8,5,0.6,1,1,1,0,7.66385,20170101T000000,1,1,1
